"text","SVM_LABEL","SVM_PROB","original_text","lon","lat","state"
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",NA,NA,NA
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",NA,NA,NA
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",NA,NA,NA
"rt man make america great hat kick flight tri steal anoth passeng seat tco e","2",0.55431180684663,"RT @NYDailyNews: Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat https://t.co/<U+2026>",NA,NA,NA
"man make america great hat kick flight tri steal anoth passeng seat tco kuyxnoh","2",0.55431180684663,"Man in \"Make America Great Again\" hat kicked off @United flight for trying to steal another passenger's seat<U+2026> https://t.co/KUyXn6ohlI",-74.0059413,40.7127837,"new york"
"break let passeng fight overbook seat now tco blsokuykl","1",0.721894792610279,"BREAKING: @united letting passengers fight for overbooked seats now https://t.co/blsokuYk3l",-74.7909125,40.2599864,"new jersey"
"two differ flight delay total time today least violenc thus far good edbdedb","1",0.714732782945455,"I've had two different @united flights delayed a total of 4 times today, but at least there's been no violence thus far. So, that's good.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",-72.9492703,41.6717648,"connecticut"
"rt feel pick dad back airport bc flight militari deploy cancel","1",0.913334150490847,"RT @SavannahMiller_: That feeling when you pick your dad BACK up at the airport bc his @united flight for his military DEPLOYMENT is cancel<U+2026>",-102.4107493,34.2331373,"texas"
"lol bc delay flight even hrs take one morn","1",0.920249519422776,"@united Lol bc @united delayed my flight even more (4+ hrs) and had to take one this morning",-74.0059413,40.7127837,"new york"
"airlin mess","1",0.528284600682369,"@united your airline is a mess",-74.4056612,40.0583238,"new jersey"
"flight now six hour delay littl know explan realli good freesnacksdontcutit","1",0.863354567568055,"@united, my flight is now six hours delayed with little to know explanation. What's really good? #FreeSnacksDontCutIt",-74.1181971,42.0409247,"new york"
"flight madison wi cancel okayemilwauke drive madison sure flight milwauke cancel thank","1",0.89141536801701,"[Flight to Madison, WI: Cancelled]

Okay<U+2026>Milwaukee and drive to Madison then? Sure.

[Flight to Milwaukee: Cancelled]

Thanks, @United.",-74.4243178,40.4959379,"new jersey"
"es kind unreal really","2",0.584221217509789,"@united It<U+2019>s kind of unreal really<U+2026>",-74.4056612,40.0583238,"new jersey"
"delay flight now wait line sole employe purchas seat upgrad","1",0.90174285492484,"@united by delaying my flight but now I have to wait in a line for  your sole employee to purchase a $49 seat upgrade?",-74.4056612,40.0583238,"new jersey"
"telephon custom servic unabl process upgrad gate control eve alreadi inconvenienc","1",0.829991533239617,"@united and your telephone customer service is unable to process my upgrade because the gate has control. You<U+2019>ve already inconvenienced me",-74.4056612,40.0583238,"new jersey"
"want spend money eservice app wonet accept seat upgrad gate staff member people","1",0.981523060984437,"@united I want to spend my money on your <U+2018>service<U+2019> but your app won<U+2019>t accept my seat upgrade, your gate has 1 staff member for 15 people<U+2026>",-74.4056612,40.0583238,"new jersey"
"forc check brand new bag paid carri come back like tco qxhqdl","1",0.715419509367875,"When @united forces you to check your brand new bag (that you paid to carry on) and it comes back like this. https://t.co/6q0X6HqD2l",-74.0059413,40.7127837,"new york"
"ua suppos leav final found plane now sit plane wait atc due weather ewr","1",0.994400890504713,"UA 1563 was supposed to leave at 5:10. Finally found the plane, now sitting in plane waiting 4 ATC due 2 weather. @united #ewr",-74.4056612,40.0583238,"new jersey"
"feel pick dad back airport bc flight militari deploy cancel unitedsuck","1",0.945154780502166,"That feeling when you pick your dad BACK up at the airport bc his @united flight for his military DEPLOYMENT is cancelled #unitedsucks",-74.0059413,40.7127837,"new york"
"rt oh disappoint","1",0.791888766628068,"RT @jayft: Oh, @united why do you disappoint me again?",NA,NA,NA
"report gothamist work stori wonder free e tco kcgcyrliy","2",0.730071816409885,"@clark_gredona @united I'm a reporter at Gothamist working on a story about this. I was wondering if you're free to<U+2026> https://t.co/kcGCYRLi6Y",-73.9441579,40.6781784,"new york"
"rt grate","2",0.776013760538116,"RT @mooreish_: How grateful are @pepsi for @united ?",NA,NA,NA
"rt corpor cultur horribl never fli unit even cost less e","1",0.921914532773757,"RT @IamJohnBurnett: Corporate culture @united is horrible. I'll never fly #united again, even if it cost less @FoxNews @TuckerCarlson @cher<U+2026>",-74.0059413,40.7127837,"new york"
"just ham gt ewr last week","2",0.537526155862504,"@HAM_aviation @united @HamburgAirport Just did #HAM &gt; #EWR last week! @united",-74.0059413,40.7127837,"new york"
"mess know get home frustrat make mind tco vlmnscdbf","1",0.920660257620901,"@united is a mess. Who knows when I'll get home. So frustrating. Make up your minds! https://t.co/vLmnScDB7f",-74.0059413,40.7127837,"new york"
"corpor cultur horribl never fli unit even cost less e tco nojbyzyg","1",0.896820918755546,"Corporate culture @united is horrible. I'll never fly #united again, even if it cost less @FoxNews @TuckerCarlson<U+2026> https://t.co/NOJ8BYZ6YG",-74.0059413,40.7127837,"new york"
"went mexico twice one week may now tco jasbmqc think speak spanish way challeng skill","1",0.917845214330754,"I went to Mexico twice in one week in May... so now https://t.co/5J5ASb1MqC thinks I speak Spanish. Way to challenge my skills @united!",-74.0059413,40.7127837,"new york"
"gloomi day newark wait flight san francisco finger cross trend break time tco rrtzdrkjq","2",0.893605368409808,"Gloomy day in Newark as I wait for my @united flight to San Francisco - fingers crossed for a trend breaking on tim<U+2026> https://t.co/R8rtZdrkjQ",-73.9997146,40.7511389,"new york"
"anoth messedbdedbedbdedbedbdedb tco igicwz","1",0.549463285509452,"Another @united mess<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/i6Gi6C8w4z",-81.5157535,27.6648274,"florida"
"recap flight sent week ago still receiv respons customer tco yagqqun","1",0.834485674505209,"a recap of my @united flight. I sent this over a week ago and still haven't received a response from their customer<U+2026> https://t.co/yagqQu88n3",-74.0059413,40.7127837,"new york"
"charg band member bring guitar shitti plane use tco ooxoehkn","2",0.506257113038656,"@united @United_Airline you did it again.  Charged my band member  $25 to bring his guitar on your shitty plane! Us<U+2026> https://t.co/O3OXOeHk4N",-73.9939285,40.7452939,"new york"
"hold custom repres minut just want know can get destin flight canel","1",0.94305863486293,"@united been on hold with customer representative for 15 minutes. Just want to know how I can get to my destination after flight canellation",-75.4901833,40.6084305,"pennsylvania"
"rt cancel flight biz decis save delay amp cost goe unit cover munoz make","1",0.858598814801846,"RT @SharonAnnWaters: .@united cancels my flight as \"biz decision\" to save $. My delay &amp; COST goes up! #united won't cover it. Munoz's \"make<U+2026>",NA,NA,NA
"rt s new board procedur pretti brtal tco kgothnz","2",0.670431741257709,"RT @metalinjection: .@United's new boarding procedure is pretty br00tal. https://t.co/K8GOtH3Nz9",NA,NA,NA
"just scam sis famili trip readi media firestorm global custom svc failur seek good law firm","2",0.701855764138611,"@united just scammed my sis' family out of a trip.   Ready for the media firestorm?  Global customer svc failure. Seeking good Law Firm",-81.5157535,27.6648274,"florida"
"wrong check tweet shittiest airlin daili basi","1",0.835624146136529,"@chrisdelia @united Wrong. Check my tweets. Shittiest airline on a daily basis.",-74.0059413,40.7127837,"new york"
"rather drag plane deal stupid","1",0.722824941832189,"@united rather be dragged off this plane than deal with such stupidity again.",-74.0059413,40.7127837,"new york"
"make pay person sit emerg row one pay one sit ededbededbededb","1",0.795076568677592,"@united makes you pay $83/person to sit in emergency row. If no one pays, no one sits there <ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094><ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",-74.0059413,40.7127837,"new york"
"flight attend liter walk aisl push back seat tri ask question","1",0.859486764658902,"@united flight attendant literally walks into you in the aisle until you're pushed back to your seat while you're trying to ask a question.",-74.0059413,40.7127837,"new york"
"plenti overhead space make last peopl plane check bag reason tco eurmsrsw","1",0.947177388842337,"@united plenty of overhead space, makes the last 20 people on the plane check their bags for no reason. https://t.co/7EurMs7rsw",-74.0059413,40.7127837,"new york"
"rt video man claim doctor bloodi drag overbook airlin flight tco kyfhgdapi e","1",0.556172343909342,"RT @NYDailyNews: VIDEO: Man claiming to be doctor bloodied, dragged off overbooked @United Airlines flight https://t.co/kYFHG8dApi https://<U+2026>",NA,NA,NA
"never seen blatant disregard human be plane","1",0.526093481279113,"@united I have never seen such blatant disregard for human beings on a plane.",-74.0059413,40.7127837,"new york"
"still ground technic problem ac flight ewr","1",0.913159404326268,"And still on ground with @United technical problems with Ac Flight 1527 EWR!",-74.4056612,40.0583238,"new jersey"
"w creation basic economi class brand loyalti offici end fli airlin move frwd thx","2",0.842511576386537,"W the creation of @united basic economy class, brand loyalty is officially over.  I'll end up flying 4 airlines moving frwd. Thx @Concur",NA,NA,NA
"extrem disappoint servic will probabl never fli unit agent know noth cs edbdedb","1",0.99262968574655,"Extremely disappointed with the service @united and that is why I will probably never fly united again. Your agents know nothing about CS. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-74.3792737,40.8822334,"new jersey"
"rt stuck austin option fli san antonio e tomorrow atleastimnotbleed une","1",0.904604097087115,"RT @bvoynick: When your stuck in Austin and @united only has the option to fly you out of San Antonio <U+2026> tomorrow. #AtLeastImNotBleeding #Un<U+2026>",NA,NA,NA
"go pleas pray dontkickmeout","2",0.581779084449057,"Here we go on @united please pray for me! #dontkickmeout",-74.4056612,40.0583238,"new jersey"
"ticket chicago pleas call shirley","2",0.58587761718482,"@united 1 ticket to Chicago! And please do not call me Shirley!",-74.4815438,40.7967667,"new jersey"
"exact gate v ewr tco udiccjhvd","1",0.656604002745765,"@united where exactly is gate V at EWR??? https://t.co/8udICcjhvD",-74.3822681,40.8141906,"new jersey"
"rt hi overbook flight amp remov passeng e way want give seat e","1",0.582238262554852,"RT @BraddJaffy: Hi, @united. Did you overbook a flight &amp; then remove a passenger <U+2014>this way<U+2014> when he didn't want to give up his seat? https:<U+2026>",NA,NA,NA
"thank yvonn juli amp entir crew ua help us get home sick kid today deserv award custserv","2",0.836516805454134,"@united Thank you- YVONNE, JULIE &amp; the entire crew of UA78 for helping us get home to our sick kid today. They deserve an award. #custserv",-74.0059413,40.7127837,"new york"
"rt woman also refus give seat tco ltlemxv","1",0.828297979915576,"RT @AlamoNYC: This woman also refused to give up her seat on @united https://t.co/lT67LeMxVE",NA,NA,NA
"thank amp hour delay prior board ua strand us tarmac","1",0.686106590229532,"@united Thank you for the 1&amp;1/2 hour delay prior to boarding UA1652, then stranding us on the tarmac.",-74.6968284,40.7842667,"new jersey"
"nice joy","2",0.641378855272351,"@Joy_Villa @united Nice Joy!",-81.5157535,27.6648274,"florida"
"prob argu","1",0.573681319278694,"@megomecene could prob argue @united",-74.0059413,40.7127837,"new york"
"rt thank delay flight email back get airport cancel now help hotel next flie","1",0.976990043897492,"RT @AladdinSanes: Thanks @united delay my flight. Email it's back on. Get to airport and it's cancelled. Now no help with hotel or next fli<U+2026>",NA,NA,NA
"expect peopl ua will get new aircraft still head newark tonight","1",0.587556523600656,"@united is it expected that the people on UA337 will get on a new aircraft and still head for newark tonight?",-74.0059413,40.7127837,"new york"
"citi blind light newyork cambpic iphon new tco mgoqylj","1",0.564925251635239,"City of Blinding Lights! @united #newyork #cambpics #iphone @ New<U+2026> https://t.co/mGOQY2lj4e",-102.4107493,34.2331373,"texas"
"first move pull phone provok immedi negat reaction make the tco izpfnphf","1",0.505701942080846,"@Navang25 @united If first move wasn't to pull your phone out to provoke an immediate negative reaction and make th<U+2026> https://t.co/4IZ2pfnPHf",-74.0059413,40.7127837,"new york"
"delta man","1",0.601160750521163,"@MCSerch @united Its all about Delta my man",-74.1243063,40.8120171,"new jersey"
"will forev whack","1",0.543101965174615,"@RealCarrotTop @united @united will forever be whack.",-74.0059413,40.7127837,"new york"
"initi delay board deboard mechan issu gate chang gate chang now wait unit wtf","1",0.9148253983159,"@united initial delay, board then deboard for mechanical issue, gate change then gate change again and now waiting #united #wtf",NA,NA,NA
"u serious delay final board now deboard issu luggag compart flight customerservicefail","1",0.906421713107535,"@united are u serious delayed finally board now deboard for issue with luggage compartment flight 1218 #customerservicefail",NA,NA,NA
"can continu offer person devic entertain offer power outlet","1",0.707715453853728,"@united, how can you continue to offer personal device entertainment and not offer power outlets?",-74.0059413,40.7127837,"new york"
"flight san francisco delay till miss second flight will depart till hour later","1",0.724995048305577,"@united Flight 1099 to San Francisco delayed here till 12am then missing our second flight that will not depart till 11 hours later",-75.1652215,39.9525839,"pennsylvania"
"unit airlin suck edbdedb delay hour ededbedbcedbfbcedeefbf","1",0.804280233703232,"United airlines, you suck @united <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> delayed for 11 hours <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+200D><U+2640><U+FE0F>",-75.1652215,39.9525839,"pennsylvania"
"hey point get tsa precheck close newark wast money","1",0.994975793536303,"Hey @united what's the point in getting TSA Precheck if it's closed at Newark? Such a waste of money.",-74.0059413,40.7127837,"new york"
"need get cater shit togeth now min late take cater wtf houston edbdedbc newark","1",0.994341564890877,"@united you need to get catering shit together We're now 20 mins late from take off because of \"catering\" wtf is this. Houston <ed><U+00A0><U+00BD><ed><U+00B4><U+009C> Newark",-74.1549173,39.9090924,"new jersey"
"yes airport worker find","1",0.740293160095324,"@united Yes, I did. The airport workers couldn't find it",-73.9441579,40.6781784,"new york"
"fli jfk","1",0.712427148469753,"@metsfan I fly @united, so no jfk for me any more!",-73.134961,40.789142,"new york"
"rt hope will survey passeng flight cabo","1",0.511772026072317,"RT @savagejwt: @united I hope you will survey passengers from flight 1477 from Cabo.",NA,NA,NA
"perk s new basic economi fare pay check small roller bag can lose new york nashvill edbdedbd","1",0.99500225635994,"Perks of @united 's new Basic Economy fare? Pay $25 to check a small roller bag so they can lose it between New York and Nashville <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",-73.9441579,40.6781784,"new york"
"eta flight will receiv land hrs ago amp driver wait ewr ot unitedairlin","1",0.96332356229862,"@united @UnitedAirHelp Any ETA of when flight 1760 will be received?  Landed 5 hrs ago &amp; driver waiting at EWR is on OT. #unitedAIRLINES",-73.9441579,40.6781784,"new york"
"hold next avail agent min w answer unit cargo ewr flight rece tco cwihfcsv","1",0.851977105609399,"@united @UnitedAirHelp Holding for the next avail. agent for 81 min. w/ no answer United Cargo EWR Flight 1760 rece<U+2026> https://t.co/Cwih4fcsVs",-73.9441579,40.6781784,"new york"
"unreal somehow fli week w airlin amp travel pro magic big airbus edbdedb","2",0.610205061010077,"@United is unreal. Somehow I fly weekly w/other airlines &amp; my 21\" Travel Pro. But magically too big for an airbus 319? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",-87.6297982,41.8781136,"illinois"
"equival call colleg player complain paid tco onayazaj","1",0.859728139476045,"@GottliebShow @united this is equivalent to when you call out college players who complain about what they're paid<U+2026> https://t.co/oNayaZ3a5j",-74.0059413,40.7127837,"new york"
"thank res line full refund due issu sfo runway","2",0.722280934284808,"@united thanks to res line for full refund due to issues with SFO runway.",-74.0059413,40.7127837,"new york"
"joke make check carri flight sold open head bin everywher unit","1",0.74493812327217,"@united this has to be a joke making me check my carry on for a flight that isn't sold out and open over head bins everywhere #united",NA,NA,NA
"just wanna go home hell","2",0.684205961703875,"I just wanna go home,what the hell @united",-104.873184,39.4153722,"colorado"
"excit leav airport got word flight delay edbdedbedbdedb","1",0.532144849057684,"I was so excited to leave this airport until I got word that our @united flight is delayed <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",-104.873184,39.4153722,"colorado"
"flight delay hour","1",0.826411982522023,"@united flight delayed 5 hours",-87.6297982,41.8781136,"illinois"
"congrat regret fli","1",0.589004389061788,"Congrats @Delta, you have me regretting not flying @united",-74.0059413,40.7127837,"new york"
"real question though","1",0.740654731609246,"@JasonnarT @united Real question though...",-74.0059413,40.7127837,"new york"
"omg lol","2",0.763606944114359,"@dvadnal @united Omg lol",-74.0059413,40.7127837,"new york"
"unit flight weekendeveri delay least hour late crew mechan issuenvr flyin shit airlin","1",0.892239884205566,"4 United Flights this weekend.Every 1 delayed for at least an hour, 1 late crew 1mechanical issue.Nvr flyin this shit airline again @united",-73.5387341,41.0534302,"connecticut"
"kalli got work trip chicago summer gonna piggyback hotel room","2",0.731041404613948,"@TheRealFletch @united Kally's got a work trip on Chicago this summer and I'm gonna piggyback on that hotel room",-73.9441579,40.6781784,"new york"
"rt dear will live stream bbmas tonight flight can celebr hamilton win obedi se","2",0.726473448452432,"RT @dvadnal: Dear @united, will you be live streaming the #BBMAs tonight on my flight so I can celebrate our Hamilton win? 
Your obedient s<U+2026>",NA,NA,NA
"dear will live stream bbmas tonight flight can celebr hamilton win obedi servant d vad","2",0.726473448452432,"Dear @united, will you be live streaming the #BBMAs tonight on my flight so I can celebrate our Hamilton win? 
Your obedient servant,
D. VAD",-74.0059413,40.7127837,"new york"
"well flight e tco imsnlausjm","2",0.683484297455896,"@joshMshep @united @DFWAirport @airlinequality @danabreinglass @hemispheresmag @Fake_UnitedPR Well our flights from<U+2026> https://t.co/IMsnLaUsJm",-74.1723667,40.735657,"new jersey"
"sorri club full accept paid member one gate avail woman repli suck realli","1",0.950976231602234,"\"Sorry the club is full so we are accepting paid members only, but the one at gate 127 is available\" woman Reply's @united sucks ! Really ?",-74.2090053,40.8259007,"new jersey"
"can pleas give us detail uai delay just board half us now ask everyon get","1",0.96351276638451,"@united can you please give us detail why UAI 469 is delayed? You just boarded half of us and now you're asking everyone to get off",-122.4194155,37.7749295,"california"
"just saw frum allen chat talk healthcar trume tco olvnltpj","2",0.831605483393418,"@RicknShira @MBBrownSF @davidfrum @sidewireinc @united just saw Frum and Allen chat!No talk of healthcare only trum<U+2026> https://t.co/oLv89NlTpJ",-73.5387341,41.0534302,"connecticut"
"just mad book tco svdvvxmj","2",0.870979719754966,"He's just mad he was booked on @united https://t.co/sVDvv4xMj0",-74.4229266,39.3642834,"new jersey"
"stop call air traffic control condit late mess","1",0.885345644738791,"@united - stop calling it \"air traffic control conditions\" - you're late! You messed up.",-81.5157535,27.6648274,"florida"
"just mad book","2",0.832392502819917,"@ShaunKing He's just mad he was booked on @united.",-74.4229266,39.3642834,"new jersey"
"possibl take time incom flight hour late updat app","1",0.989448463766058,"@united - how is it possible to take off on time, when the incoming flight is an hour late? Update the app!",-81.5157535,27.6648274,"florida"
"yet anoth delay nevernewarkagain","1",0.859442629746654,"Yet another delay @united  @EWRairport  #nevernewarkagain",-87.6297982,41.8781136,"illinois"
"gonna cancel flight ewr sfo just alreadi delay dumb","1",0.955372709336176,"@united if you're gonna cancel these flights out of EWR to SFO then just do it already.  a 5:30 delay is dumb.",-74.0059413,40.7127837,"new york"
"long bs rule economi seat guarante sit parti amp carri likehalf ticket","2",0.745816570631629,"How long has @united has these BS rules for economy seats? Guaranteed to NOT sit with your party, &amp; no carry-on? That's like..half a ticket.",-73.9441579,40.6781784,"new york"
"deboard white st class flight attend said welcom peac","1",0.676997533171245,"When I deboarded, The very white 1st class @united flight attendant said, \"you're welcome, peace out.\"",-74.0059413,40.7127837,"new york"
"thank rick new comput handl get ne tco poevnq","2",0.982945418904482,"@RicknShira @MBBrownSF @davidfrum @sidewireinc @united Thanks Rick!Should my new computer handle it when I get it n<U+2026> https://t.co/P1734oeVNq",-73.5387341,41.0534302,"connecticut"
"unit airlin remind market must manag reput tco ausvnqri","2",0.684982516115645,"United Airlines: A reminder of why marketers must manage reputations on @Google @united https://t.co/AuSV1N9qRy",-74.0059413,40.7127837,"new york"
"oh boyfirst see sign next edbdedb staircasejust push e tco grshclm","2",0.746410613667107,"@ShaunKing Oh boy...first I see the @united sign next to him...not again <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>and then a staircase...just push him and<U+2026> https://t.co/gRS45h8cLM",NA,NA,NA
"alreadi now head home vacat franc","1",0.664524951000356,"@united already did. Now heading home after a vacation in France",-82.9000751,32.1656221,"georgia"
"ugh think singl flight sfo cancel delay poor reason","1",0.99462884208214,"@jaydestro @united Ugh, I don't think I've had a single flight to SFO that wasn't cancelled or delayed for some poor reason.",-81.5157535,27.6648274,"florida"
"rt far good one violent thrown plane nice work edbdedb oop meantedbdedbd tco nxkkksmi","2",0.895126387376211,"RT @CaseyNeistat: so far so good!  no one violently thrown off the plane. nice work @united  <ed><U+00A0><U+00BD><ed><U+00B1><U+008A> (oops, I meant<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>) https://t.co/5Nx7KKKsmi",NA,NA,NA
"rt newunitedairlinesmotto flight meet new head custom servic tco xjaoukti","1",0.820519979892612,"RT @vouyoung: #NewUnitedAirlinesMottos  #flight3411 meet the new Head of Customer Service @united https://t.co/XJaOUkt6Y5",NA,NA,NA
"delay flight sfo cool consid mile davi sky","2",0.524219580856829,"If being delayed for a flight to SFO is cool, consider @united the miles davis of the skies.",-74.0059413,40.7127837,"new york"
"hate rude staffedbdedb","1",0.814904257485437,"@BT @united I hate rude staff<ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-74.0059413,40.7127837,"new york"
"alway wonder time chicago back nyc now thank hope mess ecefbf","2",0.976768085383624,"Always a wonderful time in Chicago. Back to #NYC now thanks to @united  - here's to hoping @LGAairport isn't a mess <U+2708><U+FE0F>",-74.0059413,40.7127837,"new york"
"fli away gotham newyork cambpic iphon new tco yzshtledx","2",0.538044601959597,"Flying away from Gotham! @united #newyork #cambpics #iphone @ New<U+2026> https://t.co/y4zshTlEdx",-102.4107493,34.2331373,"texas"
"effect though give credit","2",0.677028418840244,"@jsott7 @digitalarun @united Very effective though, to give them some credit!",-73.9441579,40.6781784,"new york"
"shift wonder realli mean one imagin react die tco fjnjeeo","2",0.747240996755119,"@jsott7 @digitalarun There's a shift, but I wonder what it really means. One imagines @united would have reacted di<U+2026> https://t.co/F02j4nJeeo",-73.9441579,40.6781784,"new york"
"made improv stilll treat peopl like crap christi supervisor spoke even tco wlydvwfm","2",0.61936938692807,"@united You have not made any improvements stilll treating people like crap. Christy the supervisor I spoke to even<U+2026> https://t.co/8WLYdvW6FM",-73.9712488,40.7830603,"new york"
"yes now screw custom spent flight year price just drop","1",0.936410474575522,"@united Yes you did and now you are screwing me- a customer who has spent $10,000 on flights this year out of $500 when prices just dropped",-73.9712488,40.7830603,"new york"
"yes unavail trip","1",0.525076256015292,"@united Yes. Unavailable for trip",-73.134961,40.789142,"new york"
"clublif tell everyon flight bcn ewr polarisbusi amaz tco lmlmupaln","1",0.644181466056763,"@united - #clublife - I am telling everyone about my flight from BCN to EWR!  #PolarisBusiness #Amazing (at @united) https://t.co/LMlmuP5aLN",-81.3792365,28.5383355,"florida"
"nope offer even though know allow go soooooo much higher","2",0.629537605111659,"@katiedidwhat @united Nope! They only offered $150 -- even though we all know they're allowed to go soooooo much higher then that.",-74.0059413,40.7127837,"new york"
"rt ever becom presid im gonna line airlin ceo let general public whip e","1",0.948616109514899,"RT @ken_wheeler: @_developit @mxstbr @united If I ever become president Im gonna line up airline ceos and let the general public whip them<U+2026>",NA,NA,NA
"ever becom presid im gonna line airlin ceo let general public whie tco hsjbdga","1",0.934019222707355,"@_developit @mxstbr @united If I ever become president Im gonna line up airline ceos and let the general public whi<U+2026> https://t.co/hSJb3D0g5a",-74.0998616,40.1415032,"new jersey"
"liter worst airlin time","1",0.87814707783564,"@_developit @mxstbr @united Literally. The worst. Airline. Of all. Time.",-74.0998616,40.1415032,"new jersey"
"rt wait flight choic take announc flight overbook pray","1",0.865510732630498,"RT @erinbiba: Waiting on a @united flight (which I had no choice but to take). They have announced the flight is overbooked. PRAY FOR ME.",NA,NA,NA
"wait flight choic take announc flight overbook pray","1",0.865510732630498,"Waiting on a @united flight (which I had no choice but to take). They have announced the flight is overbooked. PRAY FOR ME.",-74.0059413,40.7127837,"new york"
"rt take note tco hwoiyobn","1",0.743420380155193,"RT @aryehNYC: Take note, @united https://t.co/h6wOiY3OBn",NA,NA,NA
"guy liter worst get everi dime money back","1",0.999331445381834,"@United you guys are literally the worst. I'm getting every dime of my money back",-75.1652215,39.9525839,"pennsylvania"
"appar now pay extra overhead carri unitedairlin","1",0.92399457751413,"Apparently now you have to pay extra for an overhead carry-on on @united #unitedAIRLINES",-72.9278835,41.308274,"connecticut"
"reaction everyon today flight upon learn wifi inflight ewr lax paxex tco ukjtqmcur","1",0.769145917420879,"Reaction of everyone on today's @united flight upon learning that there is no wifi inflight from EWR to LAX #PaxEx https://t.co/UKJtqm0cUr",NA,NA,NA
"right now iphon work e tco kfzlzdcurz","2",0.653596325179446,"@RicknShira @MBBrownSF @davidfrum @sidewireinc @united BUT right now I only have my iPhone and it doesn't work on i<U+2026> https://t.co/KFzLZDCuRZ",-73.5387341,41.0534302,"connecticut"
"cute","1",0.507184316499894,"@MBBrownSF @davidfrum @sidewireinc @united Cute!",-73.5387341,41.0534302,"connecticut"
"instead depatur time just give potenti rang like never take","2",0.792845324848017,".@united instead of having depature times, just give a potential range like '12:30 to never taking off'",-74.0059413,40.7127837,"new york"
"will gone","2",0.573966663053422,"@coppertime @davidfrum @sidewireinc @united When will it be gone?",-73.5387341,41.0534302,"connecticut"
"lost last repli chat knew someth common","1",0.819584771947516,"@united @davidfrum He is (lost last reply)! He's chatting! Knew we had something in common!",-73.5387341,41.0534302,"connecticut"
"chat knew someth commom","1",0.705994238276548,"@united @davidfrum He is! He's chatting! Knew we had something in commom",-73.5387341,41.0534302,"connecticut"
"damn comput virus get new one week get sidewir iph tco juaedhbimp","1",0.563749978642455,"@davidfrum @sidewireinc @united Damn! Computer has a virus, getting new one this week and can't get sidewire on iph<U+2026> https://t.co/jUAeDHBimp",-73.5387341,41.0534302,"connecticut"
"layov st polari experi amaz nice work inde tco jjkrxhn","2",0.807482947464572,"#layover after my 1st #Polaris experience. Amazing!  Nice work @united indeed! https://t.co/jj9KRxh80N",-81.3792365,28.5383355,"florida"
"just got told gate flight ewr lax wifi unit guy provid free tv sigh","1",0.747858536219549,"@united - just got told at the gate that flight from EWR - LAX has no wifi.  #united. you guys should provide free TV (sigh)",NA,NA,NA
"david canada right","1",0.826607767097435,"@davidfrum @sidewireinc @united DAVID  YOU'RE FROM CANADA RIGHT",-73.7948516,40.7282239,"new york"
"year now one year lost bag time","1",0.912689642328994,"@Katie_Roof @united It's been a few years now, but I had one year where @united lost my bag 5 times.",-74.0059413,40.7127837,"new york"
"delay air traffic control mean flight newark","2",0.828578266469116,".@united what does being delayed to 'air traffic control' mean? it's for flight 1445 to Newark",-74.0059413,40.7127837,"new york"
"club newark nj tco frwyrpq","2",0.824856707799983,"I'm at @United Club in Newark, NJ https://t.co/8fRWYRp0q1",NA,NA,NA
"sorri luci realli get shit togeth seem good luck edefbf","1",0.641363833764727,"@Lucie_Pepe_ @united I'm so sorry, Lucie! They really can't get their shit together it seems. Good luck! <U+2764><U+FE0F>",-74.0868095,41.7475933,"new york"
"haha get son","2",0.644584409535024,"@MCSerch @united haha get them son",-74.0059413,40.7127837,"new york"
"rt know answer passeng ve given seat voluntarili unitedairlin re","1",0.974039466344243,"RT @Amour_Beignets: If only @united knows @pepsi is the answer, #Passengers would've given up their seats \"voluntarily\". #unitedAIRLINES #R<U+2026>",NA,NA,NA
